date,channel,campaign_id,campaign_name,spend,impressions,clicks
2024-06-07,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,520.4,46868,1569
2024-06-07,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,647.28,213939,2514
2024-06-07,Meta,fb_prospect_02,FB – Prospecting Interest EU,625.75,211319,2535
2024-06-07,Referral,referral_mgm_01,Referral – Member Get Member,2340.17,0,0
2024-06-07,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,459.87,214386,1850
2024-06-07,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,413.26,185869,1476
2024-06-08,Google App Campaigns,goog_ac_01,Google – App Campaign NL,447.18,119872,1757
2024-06-08,Google App Campaigns,goog_ac_02,Google – App Campaign EU,459.86,126740,1888
2024-06-08,Google Brand Search,goog_brand_01,Google – Brand Search,148.94,10678,1520
2024-06-08,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,621.07,52820,1726
2024-06-08,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,686.68,216656,2765
2024-06-08,Meta,fb_prospect_02,FB – Prospecting Interest EU,559.26,183237,2360
2024-06-08,Referral,referral_mgm_01,Referral – Member Get Member,1461.62,0,0
2024-06-08,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,433.72,193107,1682
2024-06-08,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,447.67,210925,1851
2024-06-09,Google App Campaigns,goog_ac_01,Google – App Campaign NL,393.71,109034,1728
2024-06-09,Google App Campaigns,goog_ac_02,Google – App Campaign EU,390.5,102357,1655
2024-06-09,Google Brand Search,goog_brand_01,Google – Brand Search,138.27,8881,1321
2024-06-09,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,499.86,43001,1521
2024-06-09,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,556.24,187088,2250
2024-06-09,Meta,fb_prospect_02,FB – Prospecting Interest EU,676.49,220274,2595
2024-06-09,Referral,referral_mgm_01,Referral – Member Get Member,1910.38,0,0
2024-06-09,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,433.12,181393,1555
2024-06-09,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,430.54,191448,1681
2024-06-10,Google App Campaigns,goog_ac_01,Google – App Campaign NL,356.25,87900,1245
2024-06-10,Google App Campaigns,goog_ac_02,Google – App Campaign EU,375.67,105585,1450
2024-06-10,Google Brand Search,goog_brand_01,Google – Brand Search,125.71,8613,1297
2024-06-10,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,516.37,48083,1806
2024-06-10,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,484.05,168186,1961
2024-06-10,Meta,fb_prospect_02,FB – Prospecting Interest EU,560.63,178093,2003
2024-06-10,Referral,referral_mgm_01,Referral – Member Get Member,1788.31,0,0
2024-06-10,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,354.65,158369,1318
2024-06-10,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,390.94,162439,1388
2024-06-11,Google App Campaigns,goog_ac_01,Google – App Campaign NL,389.65,96406,1519
2024-06-11,Google App Campaigns,goog_ac_02,Google – App Campaign EU,344.07,93933,1411
2024-06-11,Google Brand Search,goog_brand_01,Google – Brand Search,108.58,7397,1076
2024-06-11,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,445.73,37307,1205
2024-06-11,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,518.1,177545,2275
2024-06-11,Meta,fb_prospect_02,FB – Prospecting Interest EU,586.87,185036,2352
2024-06-11,Referral,referral_mgm_01,Referral – Member Get Member,1666.45,0,0
2024-06-11,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,398.08,188788,1389
2024-06-11,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,367.02,151961,1323
2024-06-12,Google App Campaigns,goog_ac_01,Google – App Campaign NL,367.35,95660,1485
2024-06-12,Google App Campaigns,goog_ac_02,Google – App Campaign EU,379.64,109307,1636
2024-06-12,Google Brand Search,goog_brand_01,Google – Brand Search,112.65,7304,1145
2024-06-12,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,423.2,38193,1234
2024-06-12,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,567.32,176251,2216
2024-06-12,Meta,fb_prospect_02,FB – Prospecting Interest EU,586.54,206355,2515
2024-06-12,Referral,referral_mgm_01,Referral – Member Get Member,1594.92,0,0
2024-06-12,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,357.88,163940,1359
2024-06-12,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,387.61,184259,1440
2024-06-13,Google App Campaigns,goog_ac_01,Google – App Campaign NL,338.34,92809,1267
2024-06-13,Google App Campaigns,goog_ac_02,Google – App Campaign EU,395.5,113578,1784
2024-06-13,Google Brand Search,goog_brand_01,Google – Brand Search,126.81,8077,1199
2024-06-13,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,469.05,39825,1480
2024-06-13,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,465.56,156642,1797
2024-06-13,Meta,fb_prospect_02,FB – Prospecting Interest EU,537.19,177189,2305
2024-06-13,Referral,referral_mgm_01,Referral – Member Get Member,1340.28,0,0
2024-06-13,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,354.86,149280,1085
2024-06-13,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,418.4,191712,1391
2024-06-14,Google App Campaigns,goog_ac_01,Google – App Campaign NL,397.97,107616,1527
2024-06-14,Google App Campaigns,goog_ac_02,Google – App Campaign EU,383.06,106521,1557
2024-06-14,Google Brand Search,goog_brand_01,Google – Brand Search,137.81,9566,1560
2024-06-14,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,551.29,48464,1802
2024-06-14,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,610.6,188737,2393
2024-06-14,Meta,fb_prospect_02,FB – Prospecting Interest EU,619.87,204581,2329
2024-06-14,Referral,referral_mgm_01,Referral – Member Get Member,1520.89,0,0
2024-06-14,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,456.69,213573,1770
2024-06-14,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,476.63,216913,1655
2024-06-15,Google App Campaigns,goog_ac_01,Google – App Campaign NL,472.02,116531,1789
2024-06-15,Google App Campaigns,goog_ac_02,Google – App Campaign EU,423.46,104254,1484
2024-06-15,Google Brand Search,goog_brand_01,Google – Brand Search,140.59,9415,1271
2024-06-15,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,515.63,43756,1461
2024-06-15,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,602.44,188097,2218
2024-06-15,Meta,fb_prospect_02,FB – Prospecting Interest EU,573.13,188305,2284
2024-06-15,Referral,referral_mgm_01,Referral – Member Get Member,1582.36,0,0
2024-06-15,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,478.59,210380,1766
2024-06-15,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,456.14,199952,1607
2024-06-16,Google App Campaigns,goog_ac_01,Google – App Campaign NL,439.88,119370,1964
2024-06-16,Google App Campaigns,goog_ac_02,Google – App Campaign EU,385.54,110615,1560
2024-06-16,Google Brand Search,goog_brand_01,Google – Brand Search,158.9,9998,1648
2024-06-16,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,584.37,51279,1752
2024-06-16,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,558.06,199155,2201
2024-06-16,Meta,fb_prospect_02,FB – Prospecting Interest EU,573.58,180380,2372
2024-06-16,Referral,referral_mgm_01,Referral – Member Get Member,1750.49,0,0
2024-06-16,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,423.41,175944,1420
2024-06-16,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,441.9,197919,1494
2024-06-17,Google App Campaigns,goog_ac_01,Google – App Campaign NL,334.61,94288,1282
2024-06-17,Google App Campaigns,goog_ac_02,Google – App Campaign EU,374.37,107808,1457
2024-06-17,Google Brand Search,goog_brand_01,Google – Brand Search,122.59,8412,1283
2024-06-17,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,434.52,39699,1266
2024-06-17,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,550.75,173278,2092
2024-06-17,Meta,fb_prospect_02,FB – Prospecting Interest EU,546.86,181009,2022
2024-06-17,Referral,referral_mgm_01,Referral – Member Get Member,1876.17,0,0
2024-06-17,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,372.86,169659,1483
2024-06-17,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,343.23,162867,1319
2024-06-18,Google App Campaigns,goog_ac_01,Google – App Campaign NL,398.14,101455,1616
2024-06-18,Google App Campaigns,goog_ac_02,Google – App Campaign EU,328.15,84476,1246
2024-06-18,Google Brand Search,goog_brand_01,Google – Brand Search,130.81,8236,1303
2024-06-18,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,453.07,42194,1611
2024-06-18,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,546.02,181184,2096
2024-06-18,Meta,fb_prospect_02,FB – Prospecting Interest EU,472.82,151166,1635
2024-06-18,Referral,referral_mgm_01,Referral – Member Get Member,1850.69,0,0
2024-06-18,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,371.58,170358,1387
2024-06-18,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,357.06,160296,1379
2024-06-19,Google App Campaigns,goog_ac_01,Google – App Campaign NL,335.72,90140,1303
2024-06-19,Google App Campaigns,goog_ac_02,Google – App Campaign EU,337.97,91189,1280
2024-06-19,Google Brand Search,goog_brand_01,Google – Brand Search,132.4,8834,1409
2024-06-19,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,469.5,42740,1383
2024-06-19,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,493.24,175304,2228
2024-06-19,Meta,fb_prospect_02,FB – Prospecting Interest EU,584.19,182291,2227
2024-06-19,Referral,referral_mgm_01,Referral – Member Get Member,1813.86,0,0
2024-06-19,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,351.55,166578,1336
2024-06-19,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,368.92,154966,1118
2024-06-20,Google App Campaigns,goog_ac_01,Google – App Campaign NL,327.44,88859,1409
2024-06-20,Google App Campaigns,goog_ac_02,Google – App Campaign EU,384.04,99289,1503
2024-06-20,Google Brand Search,goog_brand_01,Google – Brand Search,111.65,8013,1104
2024-06-20,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,480.15,42494,1533
2024-06-20,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,474.54,160869,1762
2024-06-20,Meta,fb_prospect_02,FB – Prospecting Interest EU,492.4,152596,1848
2024-06-20,Referral,referral_mgm_01,Referral – Member Get Member,1650.58,0,0
2024-06-20,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,398.18,182914,1526
2024-06-20,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,418.57,189412,1447
2024-06-21,Google App Campaigns,goog_ac_01,Google – App Campaign NL,454.71,125101,1792
2024-06-21,Google App Campaigns,goog_ac_02,Google – App Campaign EU,449.25,128390,1767
2024-06-21,Google Brand Search,goog_brand_01,Google – Brand Search,152.38,10116,1538
2024-06-21,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,543.92,46295,1585
2024-06-21,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,643.61,201174,2210
2024-06-21,Meta,fb_prospect_02,FB – Prospecting Interest EU,667.93,215266,2784
2024-06-21,Referral,referral_mgm_01,Referral – Member Get Member,1662.54,0,0
2024-06-21,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,497.21,224308,1702
2024-06-21,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,487.97,202456,1707
2024-06-22,Google App Campaigns,goog_ac_01,Google – App Campaign NL,439.89,108013,1517
2024-06-22,Google App Campaigns,goog_ac_02,Google – App Campaign EU,441.72,115525,1878
2024-06-22,Google Brand Search,goog_brand_01,Google – Brand Search,160.43,10628,1639
2024-06-22,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,603.66,53206,1954
2024-06-22,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,673.83,208957,2383
2024-06-22,Meta,fb_prospect_02,FB – Prospecting Interest EU,589.19,211647,2643
2024-06-22,Referral,referral_mgm_01,Referral – Member Get Member,1548.46,0,0
2024-06-22,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,440.25,184436,1406
2024-06-22,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,500.58,226125,1764
2024-06-23,Google App Campaigns,goog_ac_01,Google – App Campaign NL,437.84,115671,1646
2024-06-23,Google App Campaigns,goog_ac_02,Google – App Campaign EU,467.1,122047,1810
2024-06-23,Google Brand Search,goog_brand_01,Google – Brand Search,142.22,8747,1433
2024-06-23,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,555.3,46848,1714
2024-06-23,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,647.33,215621,2647
2024-06-23,Meta,fb_prospect_02,FB – Prospecting Interest EU,577.33,183685,2102
2024-06-23,Referral,referral_mgm_01,Referral – Member Get Member,1745.42,0,0
2024-06-23,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,507.1,216314,1863
2024-06-23,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,416.29,189411,1600
2024-06-24,Google App Campaigns,goog_ac_01,Google – App Campaign NL,378.83,98051,1383
2024-06-24,Google App Campaigns,goog_ac_02,Google – App Campaign EU,352.53,94712,1539
2024-06-24,Google Brand Search,goog_brand_01,Google – Brand Search,133.38,8842,1205
2024-06-24,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,515.55,48876,1829
2024-06-24,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,538.71,172884,1958
2024-06-24,Meta,fb_prospect_02,FB – Prospecting Interest EU,476.35,162830,2062
2024-06-24,Referral,referral_mgm_01,Referral – Member Get Member,2118.35,0,0
2024-06-24,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,413.1,190167,1633
2024-06-24,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,421.49,182457,1491
2024-06-25,Google App Campaigns,goog_ac_01,Google – App Campaign NL,329.69,94074,1355
2024-06-25,Google App Campaigns,goog_ac_02,Google – App Campaign EU,335.55,92503,1430
2024-06-25,Google Brand Search,goog_brand_01,Google – Brand Search,124.99,8026,1148
2024-06-25,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,467.47,42432,1383
2024-06-25,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,582.88,202401,2496
2024-06-25,Meta,fb_prospect_02,FB – Prospecting Interest EU,547.18,177474,2191
2024-06-25,Referral,referral_mgm_01,Referral – Member Get Member,1588.91,0,0
2024-06-25,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,345.62,150911,1148
2024-06-25,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,353.58,168541,1265
2024-06-26,Google App Campaigns,goog_ac_01,Google – App Campaign NL,322.13,79619,1246
2024-06-26,Google App Campaigns,goog_ac_02,Google – App Campaign EU,378.83,106565,1456
2024-06-26,Google Brand Search,goog_brand_01,Google – Brand Search,110.58,7957,1088
2024-06-26,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,504.43,43952,1477
2024-06-26,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,530.26,166257,2070
2024-06-26,Meta,fb_prospect_02,FB – Prospecting Interest EU,580.94,191377,2480
2024-06-26,Referral,referral_mgm_01,Referral – Member Get Member,1616.61,0,0
2024-06-26,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,352.87,152624,1178
2024-06-26,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,379.78,160430,1204
2024-06-27,Google App Campaigns,goog_ac_01,Google – App Campaign NL,319.73,79216,1286
2024-06-27,Google App Campaigns,goog_ac_02,Google – App Campaign EU,340.42,97782,1602
2024-06-27,Google Brand Search,goog_brand_01,Google – Brand Search,125.49,7825,1099
2024-06-27,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,432.42,39758,1419
2024-06-27,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,462.1,156461,1822
2024-06-27,Meta,fb_prospect_02,FB – Prospecting Interest EU,477.6,151205,1752
2024-06-27,Referral,referral_mgm_01,Referral – Member Get Member,1497.78,0,0
2024-06-27,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,414.14,188170,1575
2024-06-27,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,403.51,189621,1420
2024-06-28,Google App Campaigns,goog_ac_01,Google – App Campaign NL,472.67,121151,1813
2024-06-28,Google App Campaigns,goog_ac_02,Google – App Campaign EU,394.31,97707,1342
2024-06-28,Google Brand Search,goog_brand_01,Google – Brand Search,136.68,8667,1176
2024-06-28,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,598.52,56300,1829
2024-06-28,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,656.92,202862,2612
2024-06-28,Meta,fb_prospect_02,FB – Prospecting Interest EU,609.54,187066,2247
2024-06-28,Referral,referral_mgm_01,Referral – Member Get Member,1885.76,0,0
2024-06-28,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,413.98,187056,1641
2024-06-28,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,479.82,220444,1933
2024-06-29,Google App Campaigns,goog_ac_01,Google – App Campaign NL,471.77,124128,1676
2024-06-29,Google App Campaigns,goog_ac_02,Google – App Campaign EU,382.89,95724,1318
2024-06-29,Google Brand Search,goog_brand_01,Google – Brand Search,147.12,9253,1455
2024-06-29,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,547.4,50223,1859
2024-06-29,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,577.73,205880,2599
2024-06-29,Meta,fb_prospect_02,FB – Prospecting Interest EU,693.92,246726,3048
2024-06-29,Referral,referral_mgm_01,Referral – Member Get Member,2074.41,0,0
2024-06-29,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,466.71,214061,1762
2024-06-29,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,448.42,201051,1477
2024-06-30,Google App Campaigns,goog_ac_01,Google – App Campaign NL,443.01,117824,1745
2024-06-30,Google App Campaigns,goog_ac_02,Google – App Campaign EU,387.98,103764,1431
2024-06-30,Google Brand Search,goog_brand_01,Google – Brand Search,136.56,8893,1285
2024-06-30,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,521.86,43659,1666
2024-06-30,Meta,fb_prospect_01,FB – Prospecting Lookalike NL,669.3,230080,2560
2024-06-30,Meta,fb_prospect_02,FB – Prospecting Interest EU,676.54,231905,2612
2024-06-30,Referral,referral_mgm_01,Referral – Member Get Member,1801.29,0,0
2024-06-30,TikTok,tiktok_upper_01,TikTok – Brand Awareness NL,444.74,182259,1394
2024-06-30,TikTok,tiktok_upper_02,TikTok – Brand Awareness EU,442.07,189378,1609
2024-07-01,Google App Campaigns,goog_ac_01,Google – App Campaign NL,336.9,89680,1220
2024-07-01,Google App Campaigns,goog_ac_02,Google – App Campaign EU,382.51,95497,1377
2024-07-01,Google Brand Search,goog_brand_01,Google – Brand Search,125.65,7802,1164
2024-07-01,Google Non-Brand Search,goog_search_01,Google – Non-Brand Search NL,480.41,39580,1268
